mac_address,time_scanned,rssi,payload
7c:93:f3:ce:ac:93,00:02:59.590,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:59.670,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:59.729,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:59.870,-22,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:59.918,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:59.941,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:00.104,-25,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:00.154,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:03:00.211,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:00.266,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:00.459,-25,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:03:00.474,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:03:00.503,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:00.660,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:00.741,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:03:00.759,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:00.842,-23,02011a0bff4c00090603f664408fb7
f1:e5:15:9d:3a:b8,00:03:00.935,-23,07ff4c0012020000
7c:93:f3:ce:ac:93,00:03:00.984,-25,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:03:01.057,-24,02011a0bff4c00090603f664408fb7
0f:db:2e:56:00:ad,00:03:01.209,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:01.262,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:03:01.304,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:01.394,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:01.531,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:03:01.575,-25,02011a0bff4c0010064d1dc2416368
